Name = NACA 0012
Mach = 0; Re = 100000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-107,0	-0,086	1,67913	-0,005	0,000	0,510	0,029	0,590	-0,051	0,035	0,186
-106,0	-0,085	1,64891	-0,005	0,000	0,512	0,029	0,596	-0,052	0,005	0,189
-105,0	-0,084	1,62385	-0,005	0,000	0,513	0,029	0,603	-0,052	-0,022	0,191
-104,0	-0,083	1,68997	-0,005	0,000	0,514	0,029	0,609	-0,049	-0,054	0,194
-103,0	-0,082	1,66287	-0,004	0,000	0,515	0,029	0,615	-0,049	-0,096	0,197
-102,0	-0,081	1,63353	-0,004	0,000	0,516	0,029	0,622	-0,050	-0,143	0,200
-101,0	-0,080	1,60962	-0,004	0,000	0,517	0,029	0,628	-0,050	-0,196	0,204
-100,0	-0,080	1,67780	-0,003	0,000	0,518	0,029	0,634	-0,048	-0,266	0,207
-99,0	-0,079	1,66172	-0,003	0,000	0,518	0,029	0,641	-0,048	-0,353	0,211
-98,0	-0,079	1,65059	-0,003	0,000	0,519	0,029	0,647	-0,048	-0,458	0,215
-97,0	-0,078	1,64423	-0,002	0,000	0,519	0,029	0,654	-0,048	-0,604	0,219
-96,0	-0,078	1,64234	-0,002	0,000	0,520	0,029	0,660	-0,047	-0,812	0,223
-95,0	-0,078	1,64530	-0,002	0,000	0,520	0,029	0,666	-0,047	-1,121	0,227
-94,0	-0,077	1,56170	-0,001	0,000	0,521	0,029	0,672	-0,050	-1,648	0,232
-93,0	-0,077	1,57190	-0,001	0,000	0,521	0,029	0,678	-0,049	-2,828	0,236
-92,0	-0,077	1,58717	-0,001	0,000	0,522	0,029	0,684	-0,049	-7,911	0,241
-91,0	-0,077	1,51815	-0,000	0,000	0,522	0,029	0,689	-0,051	0,185	0,245
-90,0	-0,066	2,38877	-0,000	0,523	0,000	0,695	0,029	-0,028	0,185	0,250
-89,0	-0,066	2,36347	0,000	0,522	0,000	0,689	0,029	-0,028	6,034	0,255
-88,0	-0,066	2,42800	0,001	0,522	0,000	0,684	0,029	-0,027	3,161	0,261
-87,0	-0,067	2,40832	0,001	0,521	0,000	0,678	0,029	-0,028	2,189	0,266
-86,0	-0,067	2,39312	0,001	0,521	0,000	0,672	0,029	-0,028	1,676	0,271
-85,0	-0,067	2,47037	0,002	0,520	0,000	0,666	0,029	-0,027	1,375	0,276
-84,0	-0,067	2,46103	0,002	0,520	0,000	0,660	0,029	-0,027	1,174	0,281
-83,0	-0,068	2,45585	0,002	0,519	0,000	0,654	0,029	-0,028	1,027	0,286
-82,0	-0,068	2,45474	0,003	0,519	0,000	0,647	0,029	-0,028	0,915	0,291
-81,0	-0,069	2,45773	0,003	0,518	0,000	0,641	0,029	-0,028	0,827	0,295
-80,0	-0,069	2,46501	0,003	0,518	0,000	0,634	0,029	-0,028	0,753	0,299
-79,0	-0,070	2,38816	0,004	0,517	0,000	0,628	0,029	-0,029	0,693	0,303
-78,0	-0,071	2,40256	0,004	0,516	0,000	0,622	0,029	-0,029	0,646	0,307
-77,0	-0,072	2,42192	0,004	0,515	0,000	0,615	0,029	-0,030	0,603	0,311
-76,0	-0,072	2,43877	0,005	0,514	0,000	0,609	0,029	-0,030	0,563	0,314
-75,0	-0,073	2,36232	0,005	0,513	0,000	0,603	0,029	-0,031	0,529	0,317
-74,0	-0,074	2,37573	0,005	0,512	0,000	0,596	0,029	-0,031	0,503	0,320
-73,0	-0,076	2,39450	0,005	0,510	0,000	0,590	0,029	-0,032	0,475	0,323
-72,0	-0,077	2,33248	0,006	0,509	0,000	0,584	0,028	-0,033	0,452	0,325
-71,0	-0,078	2,35715	0,006	0,508	0,000	0,578	0,028	-0,033	0,430	0,327
-70,0	-0,080	2,30532	0,006	0,507	0,000	0,571	0,028	-0,035	0,409	0,329
-69,0	-0,081	2,26078	0,006	0,506	0,000	0,565	0,028	-0,036	0,392	0,330
-68,0	-0,083	2,22269	0,007	0,504	0,000	0,559	0,028	-0,037	0,377	0,331
-67,0	-0,085	2,19049	0,007	0,503	0,000	0,553	0,028	-0,039	0,363	0,332
-66,0	-0,087	2,16208	0,007	0,501	0,000	0,547	0,027	-0,040	0,350	0,332
-65,0	-0,089	2,14091	0,007	0,500	0,000	0,541	0,027	-0,041	0,336	0,333
-64,0	-0,091	2,12543	0,007	0,500	0,000	0,531	0,027	-0,043	0,324	0,333
-63,0	-0,093	2,11556	0,008	0,500	0,001	0,522	0,027	-0,044	0,313	0,332
-62,0	-0,096	2,04527	0,008	0,500	0,001	0,514	0,027	-0,047	0,304	0,331
-61,0	-0,098	2,04772	0,008	0,500	0,001	0,506	0,026	-0,048	0,298	0,331
-60,0	-0,101	1,99357	0,008	0,500	0,001	0,500	0,026	-0,051	0,294	0,330
-59,0	-0,104	1,94086	0,008	0,500	0,001	0,500	0,026	-0,054	0,294	0,329
-58,0	-0,108	1,93154	0,008	0,500	0,001	0,500	0,026	-0,056	0,289	0,328
-57,0	-0,111	1,86913	0,008	0,500	0,001	0,500	0,025	-0,060	0,282	0,326
-56,0	-0,115	1,81019	0,009	0,500	0,001	0,500	0,025	-0,064	0,277	0,325
-55,0	-0,119	1,75947	0,009	0,500	0,001	0,500	0,025	-0,068	0,273	0,323
-54,0	-0,124	1,71038	0,009	0,500	0,001	0,500	0,025	-0,072	0,269	0,321
-53,0	-0,128	1,65296	0,009	0,500	0,001	0,500	0,025	-0,078	0,265	0,319
-52,0	-0,133	1,59505	0,009	0,500	0,001	0,500	0,024	-0,084	0,262	0,317
-51,0	-0,139	1,54513	0,009	0,500	0,001	0,500	0,024	-0,090	0,259	0,315
-50,0	-0,145	1,50308	0,009	0,500	0,001	0,500	0,024	-0,096	0,257	0,312
-49,0	-0,151	1,46919	0,009	0,500	0,001	0,500	0,024	-0,103	0,254	0,310
-48,0	-0,158	1,38652	0,009	0,500	0,001	0,500	0,024	-0,114	0,252	0,308
-47,0	-0,165	1,37031	0,009	0,500	0,001	0,500	0,023	-0,121	0,250	0,305
-46,0	-0,174	1,33161	0,009	0,500	0,001	0,500	0,023	-0,130	0,327	0,302
-45,0	-0,182	1,24182	0,010	0,996	0,001	0,997	0,023	-0,147	0,319	0,307
-44,0	-0,192	1,19807	0,010	0,995	0,001	0,997	0,022	-0,160	0,244	0,304
-43,0	-0,202	1,15941	0,010	0,995	0,001	0,997	0,022	-0,174	0,244	0,301
-42,0	-0,213	1,13244	0,010	0,994	0,001	0,997	0,021	-0,188	0,242	0,298
-41,0	-0,225	1,07735	0,010	0,994	0,001	0,997	0,021	-0,209	0,241	0,295
-40,0	-0,238	1,04766	0,010	0,994	0,001	0,997	0,020	-0,227	0,240	0,292
-39,0	-0,252	0,98695	0,010	0,993	0,001	0,997	0,019	-0,256	0,240	0,289
-38,0	-0,268	0,94158	0,010	0,993	0,001	0,997	0,018	-0,284	0,240	0,286
-37,0	-0,285	0,89986	0,010	0,992	0,001	0,997	0,017	-0,317	0,241	0,283
-36,0	-0,303	0,84353	0,009	0,992	0,001	0,997	0,017	-0,360	0,243	0,281
-35,0	-0,324	0,79706	0,009	0,992	0,001	0,997	0,017	-0,406	0,241	0,278
-34,0	-0,346	0,74648	0,009	0,991	0,001	0,997	0,016	-0,463	0,242	0,276
-33,0	-0,370	0,72362	0,009	0,991	0,001	0,996	0,016	-0,512	0,243	0,274
-32,0	-0,395	0,65768	0,009	0,990	0,001	0,997	0,015	-0,600	0,242	0,272
-31,0	-0,421	0,61811	0,008	0,988	0,002	0,997	0,015	-0,680	0,243	0,270
-30,0	-0,449	0,57564	0,008	0,987	0,002	0,997	0,015	-0,779	0,244	0,268
-29,0	-0,479	0,53424	0,008	0,986	0,002	0,997	0,015	-0,896	0,245	0,267
-28,0	-0,512	0,49263	0,008	0,985	0,002	0,997	0,015	-1,038	0,246	0,266
-27,0	-0,547	0,46047	0,008	0,984	0,002	0,996	0,016	-1,187	0,246	0,264
-26,0	-0,584	0,41369	0,008	0,981	0,002	0,996	0,016	-1,412	0,247	0,263
-25,0	-0,624	0,37564	0,008	0,979	0,002	0,997	0,017	-1,661	0,247	0,262
-24,0	-0,666	0,34104	0,007	0,977	0,002	0,997	0,019	-1,953	0,247	0,261
-23,0	-0,710	0,31220	0,007	0,974	0,002	0,997	0,020	-2,273	0,247	0,260
-22,0	-0,754	0,28210	0,007	0,970	0,002	0,997	0,022	-2,674	0,247	0,260
-21,0	-0,799	0,25188	0,007	0,966	0,002	0,997	0,023	-3,174	0,246	0,259
-20,0	-0,844	0,22655	0,007	0,961	0,003	0,997	0,025	-3,725	0,247	0,258
-19,0	-0,886	0,20310	0,007	0,955	0,003	0,997	0,028	-4,364	0,246	0,258
-18,0	-0,925	0,18112	0,007	0,947	0,003	0,997	0,031	-5,107	0,244	0,257
-17,0	-0,958	0,16091	0,006	0,939	0,004	0,997	0,033	-5,952	0,245	0,257
-16,0	-0,984	0,14193	0,006	0,927	0,004	0,997	0,040	-6,931	0,246	0,256
-15,0	-1,001	0,12470	0,006	0,912	0,005	0,998	0,051	-8,028	0,251	0,256
-14,0	-1,010	0,10806	0,006	0,895	0,005	0,998	0,075	-9,344	0,281	0,256
-13,0	-1,016	0,08843	0,007	0,873	0,006	0,998	0,142	-11,488	0,279	0,256
-12,0	-1,055	0,05465	0,008	0,846	0,006	0,998	0,410	-19,312	0,267	0,257
-11,0	-1,090	0,03236	0,008	0,811	0,007	0,998	0,741	-33,701	0,206	0,257
-10,0	-1,059	0,02618	0,007	0,770	0,009	0,998	0,886	-40,435	0,261	0,257
-9,0	-0,991	0,02329	0,007	0,719	0,011	0,998	0,942	-42,559	0,259	0,257
-8,0	-0,906	0,02131	0,006	0,663	0,013	0,998	0,967	-42,503	0,258	0,257
-7,0	-0,809	0,01973	0,005	0,605	0,018	0,998	0,980	-41,003	0,257	0,257
-6,0	-0,704	0,01651	0,005	0,547	0,024	0,998	0,987	-42,636	0,257	0,257
-5,0	-0,592	0,01561	0,004	0,492	0,038	0,998	0,991	-37,937	0,257	0,257
-4,0	-0,477	0,01596	0,003	0,440	0,061	0,998	0,993	-29,870	0,257	0,256
-3,0	-0,359	0,01517	0,002	0,389	0,102	0,998	0,995	-23,673	0,256	0,256
-2,0	-0,240	0,01573	0,002	0,341	0,150	0,997	0,996	-15,258	0,256	0,256
-1,0	-0,120	0,01538	0,001	0,293	0,198	0,997	0,996	-7,814	0,256	0,256
-0,0	0,000	0,01535	-0,000	0,245	0,245	0,997	0,997	0,000	0,256	0,250
1,0	0,120	0,01542	-0,001	0,198	0,293	0,996	0,997	7,796	0,256	0,256
2,0	0,240	0,01471	-0,002	0,150	0,341	0,996	0,997	16,320	0,256	0,256
3,0	0,359	0,01517	-0,002	0,102	0,389	0,995	0,998	23,664	0,256	0,256
4,0	0,477	0,01592	-0,003	0,061	0,440	0,993	0,998	29,950	0,257	0,256
5,0	0,592	0,01563	-0,004	0,038	0,492	0,991	0,998	37,893	0,257	0,257
6,0	0,704	0,01651	-0,005	0,024	0,547	0,987	0,998	42,638	0,257	0,257
7,0	0,809	0,01978	-0,005	0,018	0,605	0,980	0,998	40,901	0,257	0,257
8,0	0,906	0,02135	-0,006	0,013	0,663	0,967	0,998	42,429	0,258	0,257
9,0	0,991	0,02329	-0,007	0,011	0,719	0,942	0,998	42,563	0,259	0,257
10,0	1,059	0,02618	-0,007	0,009	0,770	0,886	0,998	40,441	0,261	0,257
11,0	1,090	0,03239	-0,008	0,007	0,811	0,741	0,998	33,668	0,206	0,257
12,0	1,055	0,05464	-0,008	0,006	0,846	0,410	0,998	19,317	0,267	0,257
13,0	1,016	0,08842	-0,007	0,006	0,873	0,142	0,998	11,489	0,280	0,256
14,0	1,010	0,10805	-0,006	0,005	0,895	0,075	0,998	9,344	0,281	0,256
15,0	1,001	0,12470	-0,006	0,005	0,912	0,051	0,998	8,028	0,251	0,256
16,0	0,984	0,14193	-0,006	0,004	0,927	0,040	0,997	6,931	0,246	0,256
17,0	0,958	0,16090	-0,006	0,004	0,939	0,033	0,997	5,952	0,245	0,257
18,0	0,925	0,18111	-0,007	0,003	0,947	0,031	0,997	5,107	0,244	0,257
19,0	0,886	0,20311	-0,007	0,003	0,955	0,028	0,997	4,364	0,246	0,258
20,0	0,844	0,22655	-0,007	0,003	0,961	0,025	0,997	3,725	0,247	0,258
21,0	0,799	0,25188	-0,007	0,002	0,966	0,023	0,997	3,174	0,246	0,259
22,0	0,754	0,28209	-0,007	0,002	0,970	0,022	0,997	2,674	0,247	0,260
23,0	0,710	0,31221	-0,007	0,002	0,974	0,020	0,997	2,273	0,247	0,260
24,0	0,666	0,34104	-0,007	0,002	0,977	0,019	0,997	1,953	0,247	0,261
25,0	0,624	0,37564	-0,008	0,002	0,979	0,017	0,997	1,661	0,247	0,262
26,0	0,584	0,41369	-0,008	0,002	0,981	0,016	0,996	1,412	0,247	0,263
27,0	0,547	0,46048	-0,008	0,002	0,984	0,016	0,996	1,187	0,246	0,264
28,0	0,512	0,49045	-0,008	0,002	0,985	0,015	0,996	1,043	0,246	0,266
29,0	0,479	0,53164	-0,008	0,002	0,986	0,015	0,996	0,901	0,245	0,267
30,0	0,449	0,57795	-0,008	0,002	0,987	0,015	0,996	0,776	0,244	0,268
31,0	0,421	0,61813	-0,008	0,002	0,988	0,015	0,996	0,680	0,243	0,270
32,0	0,395	0,65829	-0,009	0,001	0,990	0,015	0,997	0,600	0,242	0,272
33,0	0,370	0,70792	-0,009	0,002	0,991	0,016	0,996	0,523	0,243	0,274
34,0	0,346	0,74649	-0,009	0,001	0,991	0,016	0,997	0,463	0,242	0,276
35,0	0,324	0,79706	-0,009	0,001	0,992	0,017	0,997	0,406	0,241	0,278
36,0	0,303	0,84342	-0,009	0,001	0,992	0,017	0,997	0,360	0,243	0,281
37,0	0,285	0,89879	-0,010	0,001	0,992	0,017	0,997	0,317	0,241	0,283
38,0	0,268	0,94097	-0,010	0,001	0,993	0,018	0,997	0,285	0,240	0,286
39,0	0,252	0,98695	-0,010	0,001	0,993	0,019	0,997	0,256	0,240	0,289
40,0	0,238	1,04766	-0,010	0,001	0,994	0,020	0,997	0,227	0,240	0,292
41,0	0,225	1,07393	-0,010	0,001	0,994	0,021	0,997	0,209	0,241	0,295
42,0	0,213	1,12981	-0,010	0,001	0,994	0,021	0,997	0,188	0,242	0,298
43,0	0,202	1,16130	-0,010	0,001	0,995	0,022	0,997	0,174	0,244	0,301
44,0	0,192	1,19996	-0,010	0,001	0,995	0,022	0,997	0,160	0,244	0,304
45,0	0,182	1,24182	-0,010	0,001	0,996	0,023	0,997	0,147	0,319	0,307
46,0	0,174	1,33149	-0,009	0,001	0,500	0,023	0,500	0,130	0,327	0,302
47,0	0,165	1,37168	-0,009	0,001	0,500	0,023	0,500	0,121	0,250	0,305
48,0	0,158	1,38772	-0,009	0,001	0,500	0,024	0,500	0,114	0,252	0,308
49,0	0,151	1,47046	-0,009	0,001	0,500	0,024	0,500	0,103	0,254	0,310
50,0	0,145	1,50425	-0,009	0,001	0,500	0,024	0,500	0,096	0,257	0,312
51,0	0,139	1,54623	-0,009	0,001	0,500	0,024	0,500	0,090	0,259	0,315
52,0	0,133	1,59610	-0,009	0,001	0,500	0,024	0,500	0,084	0,262	0,317
53,0	0,128	1,65399	-0,009	0,001	0,500	0,025	0,500	0,078	0,265	0,319
54,0	0,124	1,71142	-0,009	0,001	0,500	0,025	0,500	0,072	0,269	0,321
55,0	0,119	1,76058	-0,009	0,001	0,500	0,025	0,500	0,068	0,273	0,323
56,0	0,115	1,81134	-0,009	0,001	0,500	0,025	0,500	0,064	0,277	0,325
57,0	0,111	1,87038	-0,008	0,001	0,500	0,025	0,500	0,060	0,282	0,326
58,0	0,108	1,93286	-0,008	0,001	0,500	0,026	0,500	0,056	0,289	0,328
59,0	0,104	1,94216	-0,008	0,001	0,500	0,026	0,500	0,054	0,294	0,329
60,0	0,101	1,99497	-0,008	0,001	0,500	0,026	0,500	0,051	0,294	0,330
61,0	0,098	2,04920	-0,008	0,001	0,500	0,026	0,506	0,048	0,298	0,331
62,0	0,096	2,04672	-0,008	0,001	0,500	0,027	0,514	0,047	0,304	0,331
63,0	0,093	2,11714	-0,008	0,001	0,500	0,027	0,522	0,044	0,313	0,332
64,0	0,091	2,12700	-0,007	0,000	0,500	0,027	0,531	0,043	0,324	0,333
65,0	0,089	2,14250	-0,007	0,000	0,500	0,027	0,541	0,041	0,336	0,333
66,0	0,087	2,16370	-0,007	0,000	0,501	0,027	0,547	0,040	0,350	0,332
67,0	0,085	2,19213	-0,007	0,000	0,503	0,028	0,553	0,039	0,363	0,332
68,0	0,083	2,22439	-0,007	0,000	0,504	0,028	0,559	0,037	0,377	0,331
69,0	0,081	2,26257	-0,006	0,000	0,506	0,028	0,565	0,036	0,392	0,330
70,0	0,080	2,30723	-0,006	0,000	0,507	0,028	0,571	0,035	0,409	0,329
71,0	0,078	2,35921	-0,006	0,000	0,508	0,028	0,578	0,033	0,430	0,327
72,0	0,077	2,33440	-0,006	0,000	0,509	0,028	0,584	0,033	0,452	0,325
73,0	0,076	2,39659	-0,005	0,000	0,510	0,029	0,590	0,032	0,475	0,323
74,0	0,074	2,37775	-0,005	0,000	0,512	0,029	0,596	0,031	0,503	0,320
75,0	0,073	2,36430	-0,005	0,000	0,513	0,029	0,603	0,031	0,529	0,317
76,0	0,072	2,44099	-0,005	0,000	0,514	0,029	0,609	0,030	0,563	0,314
77,0	0,072	2,42408	-0,004	0,000	0,515	0,029	0,615	0,030	0,603	0,311
78,0	0,071	2,40465	-0,004	0,000	0,516	0,029	0,622	0,029	0,646	0,307
79,0	0,070	2,39020	-0,004	0,000	0,517	0,029	0,628	0,029	0,693	0,303
80,0	0,069	2,46729	-0,003	0,000	0,518	0,029	0,634	0,028	0,753	0,299
81,0	0,069	2,45999	-0,003	0,000	0,518	0,029	0,641	0,028	0,827	0,295
82,0	0,068	2,45700	-0,003	0,000	0,519	0,029	0,647	0,028	0,915	0,291
83,0	0,068	2,45812	-0,002	0,000	0,519	0,029	0,654	0,028	1,027	0,286
84,0	0,067	2,46333	-0,002	0,000	0,520	0,029	0,660	0,027	1,174	0,281
85,0	0,067	2,47272	-0,002	0,000	0,520	0,029	0,666	0,027	1,375	0,276
86,0	0,067	2,39523	-0,001	0,000	0,521	0,029	0,672	0,028	1,676	0,271
87,0	0,067	2,41050	-0,001	0,000	0,521	0,029	0,678	0,028	2,189	0,266
88,0	0,066	2,43028	-0,001	0,000	0,522	0,029	0,684	0,027	3,161	0,261
89,0	0,066	2,36557	-0,000	0,000	0,522	0,029	0,689	0,028	0,185	0,255
90,0	0,077	1,53797	-0,000	0,523	0,000	0,695	0,029	0,050	0,185	0,250
91,0	0,077	1,51605	0,000	0,522	0,000	0,689	0,029	0,051	13,703	0,245
92,0	0,077	1,58489	0,001	0,522	0,000	0,684	0,029	0,049	-7,911	0,241
93,0	0,077	1,56972	0,001	0,521	0,000	0,678	0,029	0,049	-2,828	0,236
94,0	0,077	1,55959	0,001	0,521	0,000	0,672	0,029	0,050	-1,648	0,232
95,0	0,078	1,64295	0,002	0,520	0,000	0,666	0,029	0,047	-1,121	0,227
96,0	0,078	1,64003	0,002	0,520	0,000	0,660	0,029	0,047	-0,812	0,223
97,0	0,078	1,64196	0,002	0,519	0,000	0,654	0,029	0,048	-0,604	0,219
98,0	0,079	1,64833	0,003	0,519	0,000	0,647	0,029	0,048	-0,458	0,215
99,0	0,079	1,65946	0,003	0,518	0,000	0,641	0,029	0,048	-0,353	0,211
100,0	0,080	1,67551	0,003	0,518	0,000	0,634	0,029	0,048	-0,266	0,207
101,0	0,080	1,60758	0,004	0,517	0,000	0,628	0,029	0,050	-0,196	0,204
102,0	0,081	1,63144	0,004	0,516	0,000	0,622	0,029	0,050	-0,143	0,200
103,0	0,082	1,66071	0,004	0,515	0,000	0,615	0,029	0,049	-0,096	0,197
104,0	0,083	1,68775	0,005	0,514	0,000	0,609	0,029	0,049	-0,054	0,194
105,0	0,084	1,62187	0,005	0,513	0,000	0,603	0,029	0,052	-0,022	0,191
106,0	0,085	1,64688	0,005	0,512	0,000	0,596	0,029	0,052	0,005	0,189
107,0	0,086	1,67704	0,005	0,510	0,000	0,590	0,029	0,051	0,035	0,186
108,0	0,087	1,62660	0,006	0,509	0,000	0,584	0,028	0,054	0,058	0,184
109,0	0,089	1,66351	0,006	0,508	0,000	0,578	0,028	0,053	0,078	0,182
110,0	0,090	1,62406	0,006	0,507	0,000	0,571	0,028	0,056	0,099	0,181
111,0	0,092	1,59237	0,006	0,506	0,000	0,565	0,028	0,058	0,116	0,180
112,0	0,094	1,56668	0,007	0,504	0,000	0,559	0,028	0,060	0,131	0,178
113,0	0,096	1,54730	0,007	0,503	0,000	0,553	0,028	0,062	0,144	0,178
114,0	0,098	1,53195	0,007	0,501	0,000	0,547	0,027	0,064	0,156	0,177
115,0	0,100	1,52452	0,007	0,500	0,000	0,541	0,027	0,066	0,168	0,177
116,0	0,102	1,52552	0,007	0,500	0,000	0,531	0,027	0,067	0,179	0,177
117,0	0,105	1,53156	0,008	0,500	0,001	0,522	0,027	0,068	0,190	0,177
118,0	0,107	1,47688	0,008	0,500	0,001	0,514	0,027	0,073	0,198	0,177
119,0	0,110	1,49490	0,008	0,500	0,001	0,506	0,026	0,074	0,205	0,178
120,0	0,113	1,45423	0,008	0,500	0,001	0,500	0,026	0,078	0,210	0,179
121,0	0,117	1,41120	0,008	0,500	0,001	0,500	0,026	0,083	0,211	0,180
122,0	0,120	1,41232	0,008	0,500	0,001	0,500	0,026	0,085	0,215	0,181
123,0	0,124	1,36028	0,008	0,500	0,001	0,500	0,025	0,091	0,221	0,182
124,0	0,129	1,31190	0,009	0,500	0,001	0,500	0,025	0,098	0,226	0,183
125,0	0,133	1,27197	0,009	0,500	0,001	0,500	0,025	0,105	0,230	0,185
126,0	0,138	1,23372	0,009	0,500	0,001	0,500	0,025	0,112	0,233	0,186
127,0	0,144	1,18734	0,009	0,500	0,001	0,500	0,025	0,121	0,236	0,188
128,0	0,149	1,14061	0,009	0,500	0,001	0,500	0,024	0,131	0,239	0,190
129,0	0,155	1,10200	0,009	0,500	0,001	0,500	0,024	0,141	0,242	0,192
130,0	0,162	1,07137	0,009	0,500	0,001	0,500	0,024	0,151	0,244	0,194
131,0	0,169	1,04899	0,009	0,500	0,001	0,500	0,024	0,161	0,247	0,196
132,0	0,177	0,97771	0,009	0,500	0,001	0,500	0,024	0,181	0,248	0,199
133,0	0,185	0,97316	0,009	0,500	0,001	0,500	0,023	0,190	0,250	0,201
134,0	0,194	0,94612	0,009	0,500	0,001	0,500	0,023	0,205	0,219	0,203
135,0	0,226	0,74719	0,010	0,996	0,001	0,997	0,023	0,303	0,222	0,204
136,0	0,238	0,71929	0,010	0,995	0,001	0,997	0,022	0,331	0,254	0,207
137,0	0,251	0,69667	0,010	0,995	0,001	0,997	0,022	0,360	0,255	0,209
138,0	0,265	0,68557	0,010	0,994	0,001	0,997	0,021	0,386	0,256	0,211
139,0	0,280	0,64633	0,010	0,994	0,001	0,997	0,021	0,432	0,257	0,214
140,0	0,296	0,63230	0,010	0,994	0,001	0,997	0,020	0,468	0,258	0,216
141,0	0,314	0,58721	0,010	0,993	0,001	0,997	0,019	0,534	0,258	0,219
142,0	0,333	0,55738	0,010	0,993	0,001	0,997	0,018	0,598	0,258	0,221
143,0	0,354	0,53097	0,010	0,992	0,001	0,997	0,017	0,667	0,257	0,223
144,0	0,377	0,49024	0,009	0,992	0,001	0,997	0,017	0,770	0,256	0,225
145,0	0,403	0,45922	0,009	0,992	0,001	0,997	0,017	0,877	0,257	0,227
146,0	0,430	0,42357	0,009	0,991	0,001	0,997	0,016	1,016	0,256	0,229
147,0	0,461	0,41593	0,009	0,991	0,001	0,996	0,016	1,107	0,256	0,231
148,0	0,491	0,36479	0,009	0,990	0,001	0,997	0,015	1,346	0,256	0,232
149,0	0,523	0,33981	0,008	0,988	0,002	0,997	0,015	1,540	0,255	0,234
150,0	0,558	0,31202	0,008	0,987	0,002	0,997	0,015	1,789	0,255	0,235
151,0	0,596	0,28476	0,008	0,986	0,002	0,997	0,015	2,093	0,254	0,236
152,0	0,637	0,25748	0,008	0,985	0,002	0,997	0,015	2,472	0,253	0,237
153,0	0,680	0,23921	0,008	0,984	0,002	0,996	0,016	2,843	0,253	0,238
154,0	0,727	0,20597	0,008	0,981	0,002	0,996	0,016	3,528	0,253	0,239
155,0	0,776	0,18136	0,008	0,979	0,002	0,997	0,017	4,279	0,252	0,240
156,0	0,828	0,15976	0,007	0,977	0,002	0,997	0,019	5,182	0,253	0,241
157,0	0,882	0,14348	0,007	0,974	0,002	0,997	0,020	6,147	0,252	0,242
158,0	0,937	0,12570	0,007	0,970	0,002	0,997	0,022	7,456	0,253	0,242
159,0	0,993	0,10703	0,007	0,966	0,002	0,997	0,023	9,278	0,253	0,243
160,0	1,048	0,09298	0,007	0,961	0,003	0,997	0,025	11,267	0,253	0,243
161,0	1,100	0,08063	0,007	0,955	0,003	0,997	0,028	13,637	0,253	0,244
162,0	1,147	0,06909	0,007	0,947	0,003	0,997	0,031	16,598	0,255	0,244
163,0	1,187	0,05867	0,006	0,939	0,004	0,997	0,033	20,224	0,255	0,245
164,0	1,217	0,04978	0,006	0,927	0,004	0,997	0,040	24,444	0,253	0,245
165,0	1,235	0,04270	0,006	0,912	0,005	0,998	0,051	28,921	0,249	0,245
166,0	1,238	0,03719	0,006	0,895	0,005	0,998	0,075	33,303	0,301	0,245
167,0	1,226	0,03321	0,007	0,873	0,006	0,998	0,142	36,917	0,282	0,245
168,0	1,196	0,03107	0,008	0,846	0,006	0,998	0,410	38,501	0,266	0,244
169,0	1,150	0,02827	0,008	0,811	0,007	0,998	0,741	40,663	0,249	0,243
170,0	1,083	0,02547	0,007	0,770	0,009	0,998	0,886	42,529	0,243	0,243
171,0	1,003	0,02313	0,007	0,719	0,011	0,998	0,942	43,351	0,242	0,243
172,0	0,912	0,02127	0,006	0,663	0,013	0,998	0,967	42,868	0,242	0,243
173,0	0,812	0,01971	0,005	0,605	0,018	0,998	0,980	41,188	0,243	0,243
174,0	0,705	0,01650	0,005	0,547	0,024	0,998	0,987	42,746	0,243	0,243
175,0	0,593	0,01561	0,004	0,492	0,038	0,998	0,991	37,991	0,243	0,244
176,0	0,477	0,01596	0,003	0,440	0,061	0,998	0,993	29,899	0,243	0,244
177,0	0,359	0,01517	0,002	0,389	0,102	0,998	0,995	23,685	0,244	0,244
178,0	0,240	0,01573	0,002	0,341	0,150	0,997	0,996	15,261	0,244	0,244
179,0	0,120	0,01538	0,001	0,293	0,198	0,997	0,996	7,815	0,244	0,244
180,0	-0,000	0,01535	-0,000	0,245	0,245	0,997	0,997	-0,000	0,244	0,250


