Name = S4083 (8%)
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
80.0	0.014	1.87581	-0.043	0.002	0.538	0.032	0.673	0.007	0.344	3.364
81.0	0.014	1.90099	-0.043	0.002	0.539	0.032	0.679	0.007	0.363	3.405
82.0	0.014	1.90947	-0.043	0.002	0.540	0.032	0.685	0.007	0.666	3.443
83.0	0.013	1.83126	-0.043	0.002	0.542	0.032	0.692	0.007	0.687	3.471
84.0	0.013	1.85777	-0.043	0.002	0.542	0.032	0.699	0.007	0.386	3.504
85.0	0.013	1.88820	-0.043	0.002	0.544	0.032	0.705	0.007	0.434	3.534
86.0	0.013	1.90706	-0.043	0.002	0.545	0.032	0.712	0.007	0.901	3.561
87.0	0.013	1.83528	-0.043	0.002	0.546	0.031	0.719	0.007	0.978	3.577
88.0	0.013	1.86797	-0.043	0.002	0.547	0.031	0.726	0.007	0.537	3.598
89.0	0.013	1.89818	-0.043	0.002	0.548	0.031	0.732	0.007	1.270	3.616
90.0	0.013	1.81784	-0.043	0.002	0.549	0.031	0.740	0.007	1.459	3.624
91.0	0.013	1.84092	-0.043	0.002	0.550	0.031	0.747	0.007	0.772	3.635
92.0	0.013	1.86855	-0.043	0.002	0.551	0.031	0.754	0.007	2.379	3.644
93.0	0.013	1.79460	-0.043	0.002	0.552	0.031	0.761	0.007	0.228	3.642
94.0	0.015	0.58167	-0.043	0.518	0.008	0.665	0.036	0.025	0.194	3.189
95.0	0.014	0.57568	-0.042	0.517	0.008	0.659	0.036	0.025	11.155	3.181
96.0	0.014	0.57104	-0.042	0.516	0.008	0.653	0.036	0.025	54.788	3.171
97.0	0.014	0.56756	-0.042	0.515	0.008	0.646	0.036	0.025	-17.721	3.158
98.0	0.014	0.56517	-0.042	0.514	0.008	0.640	0.036	0.026	-7.736	3.142
99.0	0.015	0.56409	-0.042	0.513	0.008	0.634	0.036	0.026	-4.745	3.124
100.0	0.015	0.56276	-0.042	0.512	0.008	0.628	0.036	0.026	-3.363	3.103
101.0	0.015	0.56234	-0.041	0.511	0.008	0.621	0.036	0.026	-2.565	3.080
102.0	0.015	0.56223	-0.041	0.510	0.008	0.615	0.036	0.026	-2.046	3.054
103.0	0.015	0.56295	-0.041	0.508	0.008	0.608	0.036	0.026	-1.634	3.026
104.0	0.015	0.56362	-0.041	0.507	0.008	0.603	0.036	0.026	-1.363	2.996
105.0	0.015	0.56537	-0.041	0.506	0.008	0.596	0.036	0.027	-1.123	2.963
106.0	0.015	0.56676	-0.041	0.504	0.008	0.591	0.036	0.027	-1.112	2.929
107.0	0.015	0.57135	-0.040	0.504	0.008	0.582	0.036	0.027	-1.199	2.892
108.0	0.015	0.57682	-0.040	0.504	0.008	0.572	0.036	0.027	-1.135	2.853
109.0	0.016	0.58389	-0.040	0.504	0.008	0.562	0.036	0.027	-0.886	2.811
110.0	0.016	0.60530	-0.040	0.504	0.007	0.550	0.036	0.026	-0.895	2.773
111.0	0.016	0.61473	-0.039	0.504	0.007	0.537	0.036	0.026	-1.033	2.726
112.0	0.016	0.62488	-0.039	0.504	0.007	0.525	0.036	0.026	-0.978	2.679
113.0	0.016	0.63752	-0.039	0.504	0.007	0.511	0.036	0.026	-0.837	2.629
114.0	0.017	0.58864	-0.039	0.504	0.007	0.504	0.036	0.028	-0.293	2.575
115.0	0.017	0.59041	-0.039	0.504	0.007	0.504	0.036	0.029	0.068	2.529
116.0	0.017	0.59456	-0.039	0.504	0.007	0.504	0.036	0.029	0.089	2.481
117.0	0.018	0.59904	-0.038	0.504	0.007	0.504	0.036	0.029	-0.006	2.432
118.0	0.018	0.55344	-0.038	0.504	0.007	0.504	0.035	0.033	0.019	2.377
119.0	0.018	0.55859	-0.038	0.504	0.007	0.504	0.035	0.033	0.137	2.326
120.0	0.019	0.56668	-0.038	0.504	0.007	0.504	0.035	0.033	0.154	2.274
121.0	0.019	0.52814	-0.038	0.504	0.007	0.504	0.035	0.037	0.170	2.222
122.0	0.020	0.53502	-0.038	0.504	0.007	0.504	0.035	0.037	0.098	2.168
123.0	0.020	0.50071	-0.038	0.504	0.007	0.504	0.035	0.041	0.114	2.111
124.0	0.021	0.51013	-0.038	0.504	0.007	0.504	0.035	0.041	0.128	2.057
125.0	0.022	0.48261	-0.038	0.504	0.007	0.504	0.034	0.045	0.141	1.998
126.0	0.022	0.49542	-0.038	0.504	0.007	0.504	0.034	0.045	0.153	1.944
127.0	0.023	0.47049	-0.038	0.504	0.007	0.504	0.034	0.049	0.106	1.886
128.0	0.024	0.45024	-0.038	0.504	0.007	0.504	0.034	0.053	0.228	1.827
129.0	0.025	0.45520	-0.038	0.504	0.007	0.504	0.034	0.054	0.233	1.777
130.0	0.026	0.43667	-0.038	0.504	0.007	0.504	0.034	0.059	0.144	1.719
131.0	0.027	0.42226	-0.038	0.504	0.007	0.504	0.033	0.063	1.295	1.661
132.0	0.031	0.28119	-0.043	0.993	0.007	0.994	0.033	0.109	1.238	1.649
133.0	0.032	0.27884	-0.043	0.994	0.007	0.994	0.033	0.114	0.129	1.591
134.0	0.033	0.25113	-0.043	0.994	0.007	0.994	0.032	0.132	0.140	1.530
135.0	0.035	0.25430	-0.042	0.993	0.007	0.994	0.031	0.136	0.149	1.474
136.0	0.036	0.23961	-0.042	0.993	0.007	0.994	0.031	0.151	0.223	1.415
137.0	0.038	0.24009	-0.042	0.993	0.006	0.994	0.031	0.158	0.227	1.366
138.0	0.040	0.22987	-0.042	0.993	0.006	0.994	0.030	0.173	0.055	1.309
139.0	0.042	0.20773	-0.042	0.993	0.006	0.994	0.028	0.201	0.068	1.245
140.0	0.044	0.21090	-0.041	0.993	0.006	0.994	0.027	0.209	0.209	1.191
141.0	0.046	0.19923	-0.041	0.992	0.006	0.994	0.027	0.233	0.188	1.144
142.0	0.049	0.18988	-0.041	0.993	0.006	0.994	0.026	0.258	0.124	1.090
143.0	0.052	0.18680	-0.041	0.992	0.006	0.994	0.025	0.277	0.197	1.037
144.0	0.055	0.17010	-0.041	0.992	0.006	0.994	0.025	0.322	0.201	0.994
145.0	0.058	0.17986	-0.040	0.992	0.006	0.994	0.024	0.324	0.167	0.945
146.0	0.062	0.17026	-0.040	0.992	0.006	0.994	0.023	0.364	0.226	0.899
147.0	0.066	0.16326	-0.040	0.992	0.005	0.994	0.023	0.404	0.245	0.860
148.0	0.070	0.16139	-0.040	0.991	0.005	0.994	0.023	0.437	0.216	0.820
149.0	0.075	0.13938	-0.040	0.992	0.005	0.994	0.022	0.541	0.218	0.779
150.0	0.081	0.13354	-0.040	0.992	0.005	0.994	0.021	0.606	0.247	0.743
151.0	0.087	0.11807	-0.040	0.991	0.005	0.994	0.021	0.736	0.259	0.709
152.0	0.094	0.11866	-0.040	0.991	0.005	0.994	0.021	0.789	0.237	0.677
153.0	0.101	0.09983	-0.040	0.991	0.005	0.994	0.021	1.013	0.229	0.643
154.0	0.109	0.09955	-0.040	0.991	0.005	0.994	0.020	1.099	0.249	0.612
155.0	0.119	0.08690	-0.040	0.990	0.005	0.993	0.020	1.366	0.241	0.584
156.0	0.129	0.08147	-0.039	0.990	0.005	0.993	0.019	1.584	0.227	0.556
157.0	0.141	0.07525	-0.039	0.990	0.004	0.994	0.019	1.868	0.243	0.529
158.0	0.153	0.06368	-0.039	0.990	0.004	0.994	0.019	2.410	0.230	0.506
159.0	0.168	0.06101	-0.039	0.990	0.004	0.994	0.017	2.751	0.232	0.480
160.0	0.184	0.05441	-0.039	0.990	0.004	0.993	0.017	3.378	0.226	0.461
161.0	0.201	0.04892	-0.038	0.990	0.004	0.993	0.015	4.118	0.212	0.438
162.0	0.221	0.04409	-0.037	0.990	0.004	0.994	0.014	5.010	0.228	0.419
163.0	0.242	0.05492	-0.037	0.989	0.004	0.993	0.013	4.406	0.228	0.403
164.0	0.264	0.04816	-0.036	0.989	0.004	0.992	0.012	5.492	0.228	0.387
165.0	0.288	0.03835	-0.036	0.989	0.003	0.992	0.011	7.507	0.235	0.375
166.0	0.311	0.03344	-0.036	0.989	0.003	0.992	0.011	9.310	0.224	0.364
167.0	0.333	0.02736	-0.035	0.989	0.003	0.992	0.009	12.171	0.225	0.354
168.0	0.351	0.02360	-0.035	0.988	0.003	0.992	0.009	14.869	0.242	0.349
169.0	0.362	0.01860	-0.035	0.988	0.003	0.991	0.009	19.441	0.155	0.346
170.0	0.361	0.01553	-0.034	0.988	0.003	0.991	0.008	23.253	0.338	0.343
171.0	0.346	0.01232	-0.033	0.987	0.003	0.990	0.007	28.042	0.277	0.346
172.0	0.311	0.01033	-0.032	0.987	0.003	0.990	0.006	30.105	0.273	0.354
173.0	0.255	0.01231	-0.031	0.986	0.002	0.990	0.005	20.727	0.268	0.372
174.0	0.179	0.00842	-0.030	0.986	0.002	0.990	0.004	21.222	0.258	0.417
175.0	0.085	0.00576	-0.030	0.984	0.002	0.989	0.004	14.674	0.246	0.601
176.0	-0.022	0.00429	-0.031	0.980	0.002	0.989	0.004	-5.191	0.215	-1.123
177.0	-0.137	0.00358	-0.037	0.977	0.003	0.989	0.012	-38.132	-0.011	-0.024
178.0	-0.255	0.00719	-0.091	0.844	0.005	0.998	0.999	-35.432	0.021	-0.108
179.0	-0.373	0.00804	-0.091	0.418	0.609	1.000	0.999	-46.325	0.248	0.005
180.0	-0.489	0.00770	-0.092	0.362	0.982	1.000	0.995	-63.501	0.249	0.063

Name = S4083 (8%)
Mach = 0; Re = 700000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.489	0.00817	-0.092	0.362	0.647	1.000	0.999	-59.789	0.249	0.062
-179.0	-0.604	0.00787	-0.092	0.329	0.984	1.000	0.995	-76.700	0.248	0.098
-178.0	-0.719	0.00837	-0.092	0.305	0.987	1.000	0.995	-85.892	0.248	0.122
-177.0	-0.833	0.00762	-0.092	0.283	0.989	1.000	0.995	-109.369	0.248	0.139
-176.0	-0.947	0.00824	-0.092	0.249	0.990	0.998	0.996	-114.888	0.248	0.152
-175.0	-1.058	0.00887	-0.093	0.223	0.992	0.997	0.996	-119.211	0.248	0.162
-174.0	-1.155	0.00977	-0.093	0.187	0.993	0.997	0.996	-118.276	0.248	0.170
-173.0	-1.233	0.01383	-0.093	0.001	0.993	0.994	0.996	-89.196	0.248	0.175
-172.0	-1.285	0.01449	-0.093	0.001	0.994	0.991	0.996	-88.692	1.175	0.177
-171.0	-1.305	0.00702	-0.026	0.001	0.994	0.002	0.996	-185.880	11.837	0.230
-170.0	-1.291	0.00981	-0.027	0.001	0.994	0.002	0.998	-131.595	1.267	0.229
-169.0	-1.244	0.02354	-0.089	0.001	0.995	0.753	0.998	-52.832	0.711	0.179
-168.0	-1.170	0.02603	-0.083	0.001	0.995	0.516	0.998	-44.957	0.167	0.179
-167.0	-1.079	0.02947	-0.075	0.001	0.995	0.318	0.998	-36.600	0.056	0.180
-166.0	-0.978	0.02798	-0.045	0.001	0.996	0.025	0.998	-34.947	0.086	0.204
-165.0	-0.876	0.03278	-0.042	0.001	0.996	0.017	0.999	-26.723	0.223	0.202
-164.0	-0.778	0.03814	-0.040	0.001	0.996	0.013	0.999	-20.392	0.241	0.199
-163.0	-0.687	0.04471	-0.040	0.001	0.996	0.013	0.999	-15.366	0.243	0.192
-162.0	-0.605	0.05190	-0.039	0.001	0.997	0.011	0.999	-11.664	0.240	0.186
-161.0	-0.533	0.06222	-0.038	0.001	0.997	0.011	0.999	-8.566	0.254	0.178
-160.0	-0.470	0.07147	-0.039	0.001	0.998	0.011	0.999	-6.572	0.261	0.167
-159.0	-0.415	0.07876	-0.040	0.001	0.998	0.012	0.999	-5.264	0.262	0.154
-158.0	-0.367	0.08648	-0.040	0.001	0.998	0.013	0.998	-4.243	0.278	0.140
-157.0	-0.326	0.09901	-0.042	0.001	0.999	0.016	0.999	-3.291	0.264	0.120
-156.0	-0.290	0.10646	-0.041	0.002	0.998	0.015	0.998	-2.727	0.259	0.107
-155.0	-0.260	0.11796	-0.043	0.001	0.998	0.017	0.998	-2.200	0.286	0.085
-154.0	-0.233	0.13317	-0.044	0.001	0.998	0.019	0.998	-1.748	0.252	0.063
-153.0	-0.210	0.14353	-0.043	0.002	0.999	0.017	0.999	-1.461	0.249	0.045
-152.0	-0.189	0.15627	-0.043	0.002	0.999	0.018	0.999	-1.213	0.280	0.020
-151.0	-0.172	0.17035	-0.044	0.002	0.999	0.020	0.999	-1.009	0.262	-0.007
-150.0	-0.156	0.18506	-0.044	0.002	0.999	0.019	0.999	-0.845	0.253	-0.031
-149.0	-0.143	0.20635	-0.044	0.002	0.999	0.020	0.999	-0.692	0.270	-0.060
-148.0	-0.131	0.21588	-0.044	0.002	0.999	0.020	0.999	-0.605	0.278	-0.090
-147.0	-0.120	0.23832	-0.045	0.002	0.999	0.021	0.999	-0.504	0.281	-0.124
-146.0	-0.111	0.24654	-0.045	0.002	0.999	0.021	0.999	-0.449	0.284	-0.157
-145.0	-0.102	0.27029	-0.045	0.002	0.999	0.022	0.999	-0.378	0.313	-0.195
-144.0	-0.095	0.28226	-0.046	0.002	0.999	0.023	0.999	-0.335	0.292	-0.236
-143.0	-0.088	0.29014	-0.046	0.002	0.999	0.023	0.999	-0.303	0.294	-0.274
-142.0	-0.082	0.30699	-0.047	0.002	0.998	0.025	0.998	-0.267	0.330	-0.319
-141.0	-0.076	0.31684	-0.047	0.002	0.998	0.026	0.998	-0.241	0.324	-0.365
-140.0	-0.071	0.34237	-0.047	0.002	0.999	0.027	0.999	-0.209	0.279	-0.413
-139.0	-0.067	0.36149	-0.047	0.002	0.999	0.027	0.999	-0.185	0.252	-0.455
-138.0	-0.063	0.38166	-0.047	0.002	0.999	0.027	0.999	-0.165	0.312	-0.502
-137.0	-0.059	0.39480	-0.048	0.002	0.998	0.028	0.998	-0.150	0.316	-0.555
-136.0	-0.056	0.40434	-0.048	0.002	0.999	0.028	0.999	-0.138	-0.229	-0.605
-135.0	-0.048	0.55490	-0.042	0.002	0.524	0.029	0.525	-0.086	-0.286	-0.633
-134.0	-0.045	0.56626	-0.042	0.002	0.524	0.029	0.525	-0.080	0.246	-0.680
-133.0	-0.043	0.59606	-0.042	0.002	0.524	0.029	0.525	-0.072	0.289	-0.732
-132.0	-0.041	0.63241	-0.042	0.002	0.524	0.029	0.525	-0.065	0.266	-0.785
-131.0	-0.039	0.63480	-0.042	0.002	0.524	0.029	0.525	-0.061	0.266	-0.837
-130.0	-0.037	0.68087	-0.042	0.002	0.524	0.030	0.525	-0.055	0.209	-0.892
-129.0	-0.035	0.66272	-0.042	0.003	0.524	0.029	0.525	-0.054	0.204	-0.939
-128.0	-0.034	0.71082	-0.042	0.003	0.524	0.029	0.525	-0.048	0.264	-0.995
-127.0	-0.033	0.71966	-0.042	0.003	0.524	0.029	0.525	-0.045	0.227	-1.049
-126.0	-0.031	0.73092	-0.042	0.003	0.524	0.029	0.525	-0.043	0.260	-1.102
-125.0	-0.030	0.79374	-0.042	0.003	0.524	0.030	0.525	-0.038	0.256	-1.159
-124.0	-0.029	0.80965	-0.042	0.003	0.524	0.030	0.524	-0.036	0.256	-1.213
-123.0	-0.028	0.84243	-0.042	0.003	0.524	0.030	0.525	-0.033	0.302	-1.270
-122.0	-0.027	0.85354	-0.042	0.003	0.524	0.030	0.525	-0.031	0.299	-1.327
-121.0	-0.026	0.87102	-0.042	0.003	0.524	0.031	0.525	-0.030	0.299	-1.384
-120.0	-0.025	0.89487	-0.042	0.003	0.524	0.031	0.525	-0.028	0.241	-1.441
-119.0	-0.024	0.85987	-0.042	0.003	0.524	0.031	0.525	-0.028	0.236	-1.494
-118.0	-0.024	0.89207	-0.042	0.003	0.524	0.031	0.525	-0.026	0.468	-1.549
-117.0	-0.023	0.92158	-0.043	0.002	0.524	0.032	0.534	-0.025	0.694	-1.611
-116.0	-0.022	0.96217	-0.043	0.002	0.524	0.032	0.549	-0.023	0.606	-1.670
-115.0	-0.022	0.93098	-0.043	0.002	0.524	0.032	0.563	-0.023	0.494	-1.729
-114.0	-0.021	0.90520	-0.043	0.002	0.524	0.032	0.577	-0.023	0.561	-1.789
-113.0	-0.021	0.95890	-0.043	0.002	0.524	0.033	0.589	-0.022	0.523	-1.851
-112.0	-0.020	0.93934	-0.043	0.002	0.524	0.033	0.600	-0.021	0.481	-1.908
-111.0	-0.020	0.99834	-0.044	0.002	0.524	0.033	0.609	-0.020	0.455	-1.968
-110.0	-0.019	0.98491	-0.044	0.002	0.525	0.033	0.618	-0.020	0.298	-2.022
-109.0	-0.019	0.97651	-0.044	0.002	0.526	0.033	0.624	-0.019	0.252	-2.073
-108.0	-0.018	0.97068	-0.044	0.002	0.528	0.033	0.630	-0.019	0.245	-2.123
-107.0	-0.018	0.96760	-0.044	0.002	0.529	0.033	0.636	-0.019	0.236	-2.172
-106.0	-0.018	0.96241	-0.044	0.002	0.531	0.033	0.642	-0.018	0.219	-2.218
-105.0	-0.017	0.96392	-0.044	0.002	0.532	0.033	0.648	-0.018	0.217	-2.263
-104.0	-0.017	0.96679	-0.044	0.002	0.533	0.033	0.654	-0.018	0.233	-2.306
-103.0	-0.017	0.97188	-0.044	0.002	0.535	0.033	0.661	-0.017	0.212	-2.346
-102.0	-0.017	0.97951	-0.044	0.002	0.536	0.033	0.667	-0.017	0.188	-2.385
-101.0	-0.016	0.98869	-0.044	0.002	0.537	0.033	0.674	-0.017	0.173	-2.421
-100.0	-0.016	1.00079	-0.044	0.002	0.538	0.033	0.680	-0.016	0.144	-2.455
-99.0	-0.016	1.01616	-0.044	0.002	0.539	0.033	0.686	-0.016	0.136	-2.487
-98.0	-0.016	1.03451	-0.044	0.002	0.540	0.033	0.692	-0.015	-0.128	-2.516
-97.0	-0.016	0.95255	-0.043	0.002	0.542	0.033	0.699	-0.016	-0.168	-2.537
-96.0	-0.015	0.97032	-0.043	0.002	0.542	0.033	0.706	-0.016	0.106	-2.561
-95.0	-0.015	0.99220	-0.043	0.002	0.544	0.033	0.713	-0.015	0.054	-2.583
-94.0	-0.015	1.02238	-0.043	0.001	0.545	0.033	0.720	-0.015	-0.425	-2.602
-93.0	-0.015	0.94346	-0.043	0.001	0.546	0.032	0.726	-0.016	-0.530	-2.612
-92.0	-0.015	0.96958	-0.043	0.001	0.547	0.032	0.733	-0.015	-0.079	-2.626
-91.0	-0.015	0.99536	-0.043	0.001	0.548	0.032	0.740	-0.015	-0.947	-2.637
-90.0	-0.015	0.91249	-0.043	0.001	0.549	0.032	0.747	-0.016	-1.309	-2.639
-89.0	-0.015	0.93327	-0.043	0.001	0.550	0.032	0.754	-0.016	-0.607	-2.645
-88.0	-0.015	0.95935	-0.043	0.001	0.551	0.032	0.761	-0.015	-4.031	-2.647
-87.0	-0.015	0.88374	-0.043	0.001	0.552	0.032	0.768	-0.017	0.193	-2.641
-86.0	-0.013	1.34432	-0.043	0.518	0.008	0.671	0.036	-0.009	0.164	-3.168
-85.0	-0.013	1.33407	-0.043	0.517	0.008	0.665	0.036	-0.009	82.384	-3.155
-84.0	-0.013	1.32427	-0.043	0.516	0.008	0.659	0.036	-0.009	13.453	-3.138
-83.0	-0.013	1.31479	-0.042	0.515	0.008	0.653	0.036	-0.010	5.453	-3.118
-82.0	-0.013	1.36743	-0.042	0.514	0.008	0.646	0.037	-0.009	3.815	-3.103
-81.0	-0.013	1.35593	-0.042	0.513	0.008	0.640	0.037	-0.009	3.965	-3.077
-80.0	-0.013	1.34420	-0.042	0.512	0.008	0.634	0.037	-0.009	3.215	-3.048
-79.0	-0.013	1.33278	-0.042	0.511	0.008	0.628	0.037	-0.010	2.704	-3.017
-78.0	-0.013	1.32160	-0.042	0.510	0.008	0.621	0.037	-0.010	2.364	-2.983
-77.0	-0.013	1.31060	-0.041	0.508	0.008	0.615	0.037	-0.010	2.025	-2.946
-76.0	-0.013	1.29975	-0.041	0.507	0.008	0.609	0.037	-0.010	1.804	-2.908
-75.0	-0.013	1.28903	-0.041	0.506	0.008	0.602	0.037	-0.010	1.602	-2.866
-74.0	-0.013	1.27845	-0.041	0.504	0.008	0.597	0.037	-0.010	1.551	-2.823
-73.0	-0.013	1.26805	-0.041	0.504	0.008	0.588	0.037	-0.011	1.594	-2.775
-72.0	-0.014	1.25783	-0.040	0.504	0.008	0.579	0.037	-0.011	1.531	-2.724
-71.0	-0.014	1.24787	-0.040	0.504	0.008	0.569	0.037	-0.011	1.506	-2.670
-70.0	-0.014	1.20756	-0.040	0.504	0.007	0.557	0.037	-0.012	1.541	-2.613
-69.0	-0.014	1.19692	-0.040	0.504	0.007	0.544	0.037	-0.012	1.493	-2.552
-68.0	-0.014	1.18651	-0.039	0.504	0.007	0.530	0.037	-0.012	1.441	-2.490
-67.0	-0.015	1.17647	-0.039	0.504	0.007	0.515	0.037	-0.012	1.297	-2.424
-66.0	-0.015	1.16699	-0.039	0.504	0.007	0.504	0.037	-0.013	0.795	-2.362
-65.0	-0.015	1.15838	-0.039	0.504	0.007	0.504	0.037	-0.013	0.454	-2.309
-64.0	-0.015	1.15143	-0.039	0.504	0.007	0.504	0.037	-0.013	0.564	-2.255
-63.0	-0.016	1.09454	-0.039	0.504	0.007	0.504	0.036	-0.014	0.534	-2.195
-62.0	-0.016	1.08606	-0.039	0.504	0.007	0.504	0.036	-0.015	0.391	-2.139
-61.0	-0.017	1.07886	-0.039	0.504	0.007	0.504	0.036	-0.015	0.377	-2.082
-60.0	-0.017	1.07345	-0.039	0.504	0.007	0.504	0.036	-0.016	0.358	-2.023
-59.0	-0.017	1.03458	-0.038	0.504	0.007	0.504	0.036	-0.017	0.340	-1.965
-58.0	-0.018	1.02854	-0.038	0.504	0.007	0.504	0.036	-0.017	0.418	-1.905
-57.0	-0.018	0.98143	-0.038	0.504	0.007	0.504	0.036	-0.019	0.400	-1.840
-56.0	-0.019	0.97649	-0.038	0.504	0.007	0.504	0.036	-0.019	0.385	-1.780
-55.0	-0.019	0.93629	-0.038	0.504	0.007	0.504	0.036	-0.021	0.370	-1.715
-54.0	-0.020	0.93287	-0.038	0.504	0.007	0.504	0.036	-0.021	0.357	-1.653
-53.0	-0.021	0.89571	-0.038	0.504	0.007	0.504	0.035	-0.023	0.345	-1.588
-52.0	-0.021	0.89585	-0.038	0.504	0.007	0.504	0.035	-0.024	0.275	-1.527
-51.0	-0.022	0.86197	-0.038	0.504	0.007	0.504	0.035	-0.026	0.324	-1.466
-50.0	-0.023	0.83009	-0.038	0.504	0.007	0.504	0.035	-0.028	0.366	-1.401
-49.0	-0.024	0.80194	-0.038	0.504	0.007	0.504	0.034	-0.030	-2.684	-1.337
-48.0	-0.025	0.77766	-0.043	0.993	0.007	0.994	0.034	-0.032	-2.472	-1.494
-47.0	-0.026	0.75542	-0.043	0.994	0.007	0.994	0.034	-0.034	0.347	-1.422
-46.0	-0.027	0.73570	-0.043	0.994	0.007	0.994	0.033	-0.036	0.337	-1.351
-45.0	-0.028	0.72116	-0.043	0.993	0.007	0.994	0.033	-0.039	0.371	-1.280
-44.0	-0.029	0.68731	-0.043	0.993	0.007	0.994	0.032	-0.043	0.281	-1.207
-43.0	-0.031	0.67596	-0.043	0.993	0.006	0.994	0.033	-0.045	0.277	-1.146
-42.0	-0.032	0.64613	-0.043	0.993	0.006	0.994	0.032	-0.050	0.446	-1.075
-41.0	-0.034	0.62142	-0.042	0.993	0.006	0.994	0.030	-0.054	0.432	-1.000
-40.0	-0.036	0.60458	-0.042	0.993	0.006	0.994	0.029	-0.059	0.298	-0.933
-39.0	-0.037	0.58366	-0.042	0.992	0.006	0.994	0.029	-0.064	0.322	-0.873
-38.0	-0.039	0.55545	-0.042	0.993	0.006	0.994	0.028	-0.071	0.397	-0.806
-37.0	-0.042	0.53403	-0.041	0.992	0.006	0.994	0.027	-0.078	0.285	-0.741
-36.0	-0.044	0.51557	-0.042	0.992	0.006	0.994	0.027	-0.086	0.307	-0.689
-35.0	-0.047	0.48690	-0.041	0.992	0.006	0.994	0.026	-0.096	0.413	-0.626
-34.0	-0.050	0.49130	-0.041	0.992	0.006	0.994	0.024	-0.102	0.340	-0.564
-33.0	-0.053	0.44896	-0.041	0.992	0.005	0.994	0.024	-0.118	0.275	-0.512
-32.0	-0.057	0.43385	-0.040	0.991	0.005	0.994	0.023	-0.131	0.291	-0.462
-31.0	-0.061	0.39870	-0.040	0.992	0.005	0.994	0.023	-0.152	0.288	-0.412
-30.0	-0.065	0.37401	-0.040	0.992	0.005	0.994	0.022	-0.174	0.238	-0.366
-29.0	-0.070	0.36533	-0.040	0.991	0.005	0.994	0.023	-0.192	0.238	-0.326
-28.0	-0.075	0.33431	-0.040	0.991	0.005	0.994	0.022	-0.226	0.265	-0.284
-27.0	-0.081	0.31493	-0.040	0.991	0.005	0.994	0.022	-0.259	0.263	-0.243
-26.0	-0.088	0.29839	-0.040	0.991	0.005	0.994	0.021	-0.295	0.251	-0.205
-25.0	-0.096	0.27398	-0.040	0.990	0.005	0.993	0.021	-0.349	0.261	-0.170
-24.0	-0.104	0.25359	-0.040	0.990	0.005	0.993	0.021	-0.410	0.277	-0.134
-23.0	-0.113	0.23454	-0.040	0.990	0.004	0.994	0.020	-0.483	0.250	-0.101
-22.0	-0.124	0.22018	-0.040	0.990	0.004	0.994	0.020	-0.561	0.266	-0.073
-21.0	-0.135	0.20272	-0.039	0.990	0.004	0.994	0.019	-0.666	0.270	-0.041
-20.0	-0.148	0.18648	-0.039	0.990	0.004	0.993	0.019	-0.793	0.270	-0.016
-19.0	-0.162	0.17334	-0.039	0.990	0.004	0.993	0.017	-0.935	0.287	0.011
-18.0	-0.178	0.15848	-0.038	0.990	0.004	0.994	0.016	-1.121	0.287	0.034
-17.0	-0.195	0.14487	-0.038	0.989	0.004	0.993	0.014	-1.343	0.297	0.057
-16.0	-0.213	0.14038	-0.037	0.989	0.004	0.992	0.012	-1.514	0.282	0.077
-15.0	-0.231	0.12497	-0.036	0.989	0.003	0.992	0.012	-1.852	0.268	0.093
-14.0	-0.250	0.10992	-0.036	0.989	0.003	0.992	0.011	-2.276	0.284	0.106
-13.0	-0.268	0.09919	-0.035	0.989	0.003	0.992	0.010	-2.697	0.279	0.118
-12.0	-0.282	0.08814	-0.035	0.988	0.003	0.992	0.010	-3.197	0.258	0.126
-11.0	-0.290	0.07727	-0.035	0.988	0.003	0.991	0.009	-3.759	0.341	0.129
-10.0	-0.290	0.06850	-0.034	0.988	0.003	0.991	0.008	-4.235	0.161	0.132
-9.0	-0.277	0.05984	-0.034	0.987	0.003	0.991	0.008	-4.637	0.219	0.128
-8.0	-0.250	0.05307	-0.033	0.987	0.003	0.990	0.007	-4.703	0.216	0.118
-7.0	-0.205	0.05048	-0.031	0.986	0.002	0.990	0.005	-4.055	0.223	0.097
-6.0	-0.143	0.04341	-0.030	0.986	0.002	0.990	0.004	-3.302	0.238	0.039
-5.0	-0.068	0.03752	-0.030	0.983	0.002	0.990	0.004	-1.809	0.254	-0.189
-4.0	0.018	0.03350	-0.031	0.980	0.002	0.990	0.005	0.534	0.548	1.974
-3.0	0.137	0.00686	-0.091	0.976	0.003	0.989	0.999	19.947	0.505	0.913
-2.0	0.255	0.00890	-0.091	0.560	0.005	1.000	0.999	28.619	0.253	0.608
-1.0	0.373	0.00777	-0.091	0.418	0.596	1.000	0.999	47.954	0.252	0.495
