Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-12.0	-0.296	0.08926	-0.031	0.785	0.001	0.997	0.006	-3.320	0.260	0.145
-11.0	-0.324	0.07841	-0.031	0.775	0.001	0.996	0.005	-4.129	0.269	0.155
-10.0	-0.341	0.06870	-0.030	0.767	0.001	0.996	0.004	-4.969	0.346	0.161
-9.0	-0.342	0.06170	-0.029	0.759	0.001	0.996	0.003	-5.545	0.151	0.166
-8.0	-0.320	0.05349	-0.028	0.753	0.001	0.996	0.003	-5.988	0.241	0.162
-7.0	-0.274	0.04680	-0.028	0.748	0.001	0.996	0.002	-5.852	0.297	0.147
-6.0	-0.206	0.04099	-0.034	0.745	0.001	0.995	0.005	-5.023	0.819	0.087
-5.0	-0.153	0.00978	-0.097	0.742	0.003	0.994	0.997	-15.635	0.638	-0.384
-4.0	-0.039	0.00801	-0.098	0.739	0.151	0.994	0.998	-4.852	0.262	-2.282
-3.0	0.078	0.00777	-0.100	0.736	0.157	0.993	0.998	10.088	0.262	1.523
-2.0	0.196	0.00750	-0.101	0.732	0.166	0.992	0.998	26.145	0.261	0.766
-1.0	0.314	0.00678	-0.102	0.729	0.183	0.991	0.998	46.345	0.261	0.576
-0.0	0.432	0.00482	-0.104	0.726	0.778	0.990	0.998	89.635	0.260	0.490
1.0	0.549	0.00434	-0.105	0.722	0.939	0.989	0.991	126.360	0.260	0.441
2.0	0.662	0.00446	-0.106	0.719	0.957	0.987	0.987	148.445	0.260	0.410
3.0	0.770	0.00835	-0.107	0.002	0.963	0.984	0.988	92.183	-1.936	0.389
4.0	0.696	0.03245	-0.033	0.001	0.967	0.002	0.988	21.439	4.069	0.297
5.0	0.750	0.03671	-0.031	0.001	0.970	0.002	0.988	20.420	0.248	0.291
6.0	0.772	0.04287	-0.033	0.000	0.972	0.002	0.989	18.001	0.642	0.292
7.0	0.758	0.05036	-0.034	0.000	0.974	0.003	0.990	15.055	0.189	0.295
8.0	0.712	0.05399	-0.036	0.001	0.975	0.003	0.991	13.197	0.209	0.301
9.0	0.645	0.06210	-0.039	0.001	0.977	0.004	0.991	10.379	0.225	0.310
10.0	0.566	0.07093	-0.040	0.001	0.978	0.005	0.992	7.983	0.236	0.321
11.0	0.488	0.08153	-0.041	0.001	0.979	0.005	0.993	5.980	0.234	0.334
12.0	0.415	0.09254	-0.042	0.001	0.980	0.006	0.994	4.484	0.221	0.352
13.0	0.351	0.10209	-0.045	0.001	0.981	0.008	0.995	3.440	0.217	0.378
14.0	0.297	0.11512	-0.046	0.001	0.982	0.009	0.996	2.579	0.229	0.406
15.0	0.252	0.12773	-0.047	0.001	0.984	0.009	0.997	1.969	0.230	0.437
16.0	0.214	0.14192	-0.048	0.001	0.985	0.010	0.997	1.507	0.227	0.474
17.0	0.183	0.16003	-0.049	0.001	0.986	0.010	0.997	1.142	0.217	0.516
18.0	0.157	0.17586	-0.050	0.001	0.987	0.011	0.997	0.894	0.212	0.567
19.0	0.136	0.19093	-0.051	0.002	0.988	0.012	0.998	0.712	0.188	0.622
20.0	0.118	0.20748	-0.052	0.002	0.988	0.014	0.998	0.570	0.170	0.692
21.0	0.103	0.22524	-0.053	0.002	0.989	0.014	0.999	0.459	0.185	0.764
22.0	0.091	0.24267	-0.054	0.002	0.990	0.015	0.999	0.375	0.172	0.843
23.0	0.080	0.26220	-0.055	0.002	0.991	0.016	0.999	0.307	0.175	0.932
24.0	0.071	0.28552	-0.055	0.002	0.993	0.017	0.999	0.250	0.202	1.025
25.0	0.064	0.30331	-0.056	0.002	0.994	0.017	0.999	0.211	0.198	1.122
26.0	0.057	0.32625	-0.056	0.002	0.999	0.018	0.999	0.176	0.145	1.230
27.0	0.052	0.34954	-0.057	0.002	0.999	0.019	0.999	0.148	0.156	1.353
28.0	0.047	0.37454	-0.057	0.002	0.999	0.019	0.999	0.125	0.186	1.473
29.0	0.042	0.39906	-0.058	0.002	1.000	0.020	1.000	0.106	0.129	1.606
30.0	0.039	0.42728	-0.058	0.002	1.000	0.020	1.000	0.091	0.122	1.752
31.0	0.035	0.44462	-0.058	0.003	0.999	0.021	1.000	0.080	0.100	1.900
32.0	0.033	0.47279	-0.059	0.003	0.999	0.022	1.000	0.069	0.093	2.066
33.0	0.030	0.49524	-0.059	0.003	1.000	0.023	1.000	0.060	0.129	2.230
34.0	0.028	0.52436	-0.060	0.003	1.000	0.023	1.000	0.053	0.129	2.406
35.0	0.026	0.55054	-0.060	0.003	1.000	0.024	1.000	0.047	0.156	2.585
36.0	0.024	0.56789	-0.060	0.003	1.000	0.025	1.000	0.042	0.162	2.770
37.0	0.022	0.59882	-0.060	0.003	1.000	0.025	1.000	0.037	0.114	2.962
38.0	0.021	0.62516	-0.060	0.003	1.000	0.026	1.000	0.033	0.153	3.168
39.0	0.019	0.65059	-0.060	0.003	1.000	0.027	1.000	0.030	0.204	3.368
40.0	0.018	0.68181	-0.061	0.003	1.000	0.027	1.000	0.027	0.260	3.580
41.0	0.017	0.71562	-0.060	0.003	1.000	0.027	1.000	0.024	0.329	3.784
42.0	0.016	0.73941	-0.060	0.003	1.000	0.028	1.000	0.022	0.196	4.000
43.0	0.015	0.77335	-0.060	0.003	1.000	0.029	1.000	0.020	0.317	4.230
44.0	0.014	0.79824	-0.060	0.003	1.000	0.029	1.000	0.018	0.558	4.442
45.0	0.014	0.82790	-0.060	0.004	1.000	0.029	1.000	0.016	5.589	4.655
46.0	0.013	0.85429	-0.053	0.004	0.524	0.030	0.524	0.015	6.033	4.314
47.0	0.012	0.88394	-0.052	0.004	0.524	0.030	0.524	0.014	0.652	4.507
48.0	0.012	0.92100	-0.052	0.004	0.524	0.030	0.524	0.013	0.782	4.694
49.0	0.011	0.94156	-0.052	0.004	0.524	0.030	0.524	0.012	0.865	4.880
50.0	0.011	0.96407	-0.051	0.004	0.524	0.031	0.524	0.011	1.023	5.064
51.0	0.010	0.98930	-0.051	0.004	0.524	0.031	0.524	0.010	1.063	5.239
52.0	0.010	1.03727	-0.051	0.004	0.524	0.031	0.524	0.009	1.093	5.422
53.0	0.009	1.05125	-0.050	0.004	0.524	0.031	0.524	0.009	1.207	5.597
54.0	0.009	1.07309	-0.050	0.004	0.524	0.032	0.524	0.008	1.338	5.773
55.0	0.009	1.09406	-0.050	0.004	0.524	0.032	0.524	0.008	1.479	5.938
56.0	0.008	1.12188	-0.049	0.004	0.524	0.032	0.524	0.007	1.412	6.104
57.0	0.008	1.15404	-0.049	0.004	0.524	0.033	0.528	0.007	1.416	6.274
58.0	0.008	1.18299	-0.049	0.004	0.524	0.033	0.536	0.007	1.517	6.439
59.0	0.008	1.19449	-0.048	0.004	0.524	0.033	0.545	0.006	1.625	6.601
60.0	0.007	1.20851	-0.048	0.004	0.524	0.033	0.554	0.006	1.768	6.757
61.0	0.007	1.24858	-0.048	0.004	0.525	0.033	0.561	0.006	2.243	6.907
62.0	0.007	1.25639	-0.047	0.004	0.527	0.033	0.566	0.006	2.483	7.031
63.0	0.007	1.28424	-0.047	0.004	0.529	0.034	0.573	0.005	2.567	7.165
64.0	0.007	1.29550	-0.046	0.004	0.530	0.034	0.579	0.005	2.812	7.280
65.0	0.006	1.32829	-0.046	0.004	0.532	0.034	0.586	0.005	3.050	7.397
66.0	0.006	1.34370	-0.045	0.004	0.533	0.035	0.593	0.005	3.667	7.496
67.0	0.006	1.35777	-0.045	0.005	0.534	0.035	0.600	0.004	4.018	7.578
68.0	0.006	1.37619	-0.044	0.005	0.536	0.035	0.607	0.004	4.204	7.657
69.0	0.006	1.39663	-0.044	0.005	0.537	0.035	0.614	0.004	4.558	7.727
70.0	0.006	1.41842	-0.043	0.005	0.538	0.035	0.621	0.004	5.203	7.787
71.0	0.006	1.41900	-0.043	0.005	0.539	0.035	0.628	0.004	5.685	7.828
72.0	0.006	1.44454	-0.042	0.005	0.540	0.035	0.635	0.004	6.411	7.866
73.0	0.005	1.44192	-0.041	0.005	0.542	0.035	0.642	0.004	7.233	7.878
74.0	0.005	1.44604	-0.041	0.005	0.543	0.035	0.649	0.004	7.361	7.887
75.0	0.005	1.47486	-0.040	0.005	0.544	0.035	0.656	0.004	8.048	7.894
76.0	0.005	1.48100	-0.040	0.005	0.545	0.035	0.662	0.004	9.106	7.883
77.0	0.005	1.48775	-0.039	0.005	0.546	0.035	0.669	0.003	9.965	7.861
78.0	0.005	1.49561	-0.038	0.005	0.547	0.035	0.675	0.003	10.939	7.830
79.0	0.005	1.50455	-0.038	0.005	0.548	0.035	0.682	0.003	12.096	7.789
80.0	0.005	1.51452	-0.037	0.005	0.549	0.035	0.688	0.003	13.796	7.739
81.0	0.005	1.50019	-0.036	0.005	0.550	0.035	0.695	0.003	15.349	7.672
82.0	0.005	1.51140	-0.036	0.005	0.551	0.035	0.701	0.003	16.846	7.605
83.0	0.005	1.52372	-0.035	0.005	0.553	0.035	0.707	0.003	19.704	7.528
84.0	0.005	1.51144	-0.035	0.005	0.554	0.035	0.713	0.003	22.734	7.438
85.0	0.005	1.52503	-0.034	0.005	0.555	0.035	0.719	0.003	26.869	7.347
86.0	0.005	1.51407	-0.033	0.005	0.556	0.035	0.725	0.003	33.565	7.243
87.0	0.005	1.50419	-0.033	0.005	0.557	0.035	0.732	0.003	42.088	7.132
88.0	0.005	1.51936	-0.032	0.005	0.559	0.035	0.738	0.003	58.761	7.023
89.0	0.005	1.51041	-0.031	0.005	0.560	0.034	0.744	0.003	99.612	6.902
90.0	0.005	1.50226	-0.031	0.005	0.561	0.034	0.750	0.003	315.432	6.777
91.0	0.005	1.49484	-0.030	0.005	0.562	0.034	0.755	0.003	-254.553	6.647
92.0	0.005	1.48809	-0.030	0.005	0.563	0.034	0.761	0.003	-88.033	6.514
93.0	0.005	1.48201	-0.029	0.005	0.564	0.034	0.767	0.003	-52.057	6.379
94.0	0.005	1.47660	-0.028	0.005	0.565	0.033	0.773	0.003	-1.301	6.241
95.0	0.006	0.66636	-0.028	0.551	0.005	0.696	0.036	0.008	-1.281	5.252
96.0	0.006	0.68563	-0.027	0.549	0.005	0.691	0.037	0.008	-25.899	5.133
97.0	0.006	0.68056	-0.027	0.548	0.005	0.685	0.037	0.008	-21.082	5.007
98.0	0.006	0.67733	-0.026	0.547	0.005	0.679	0.037	0.008	-17.220	4.882
99.0	0.006	0.67569	-0.025	0.545	0.005	0.672	0.037	0.008	-13.927	4.757
100.0	0.006	0.70012	-0.025	0.544	0.005	0.666	0.037	0.008	-11.618	4.636
101.0	0.006	0.70081	-0.024	0.543	0.005	0.659	0.037	0.008	-10.039	4.513
102.0	0.006	0.70301	-0.024	0.541	0.005	0.653	0.037	0.008	-8.580	4.390
103.0	0.006	0.70686	-0.023	0.540	0.005	0.646	0.037	0.008	-7.570	4.269
104.0	0.006	0.68814	-0.023	0.539	0.005	0.640	0.037	0.009	-6.479	4.145
105.0	0.006	0.69488	-0.023	0.538	0.005	0.633	0.037	0.009	-5.430	4.028
106.0	0.006	0.70315	-0.022	0.536	0.005	0.626	0.037	0.009	-4.849	3.913
107.0	0.006	0.68981	-0.022	0.535	0.005	0.620	0.036	0.009	-4.053	3.797
108.0	0.006	0.70593	-0.021	0.534	0.005	0.613	0.037	0.009	-3.454	3.691
109.0	0.006	0.69531	-0.021	0.532	0.005	0.606	0.036	0.009	-3.178	3.580
110.0	0.006	0.68763	-0.021	0.531	0.005	0.599	0.036	0.009	-2.718	3.472
111.0	0.007	0.68232	-0.020	0.530	0.005	0.592	0.036	0.010	-2.295	3.367
112.0	0.007	0.67854	-0.020	0.529	0.005	0.585	0.036	0.010	-1.929	3.265
113.0	0.007	0.67674	-0.020	0.527	0.005	0.578	0.036	0.010	-1.511	3.167
114.0	0.007	0.67832	-0.020	0.526	0.005	0.572	0.036	0.010	-1.224	3.074
115.0	0.007	0.67988	-0.019	0.524	0.005	0.565	0.035	0.010	-1.091	2.982
116.0	0.007	0.66449	-0.019	0.523	0.005	0.559	0.035	0.011	-0.857	2.890
117.0	0.007	0.67031	-0.019	0.521	0.005	0.552	0.035	0.011	-0.593	2.803
